schcd,schname,school_cat,management,rururb,dtname,longitude,latitude
29190907901,Glps Chinapaganahalli,Primary,Department of Education,1,Kolar,78.06944,13.02203
29230514702,Nirmala High School And Composite P U College M.Dasapura,Secondary with Higher Secondary,Private Unaided (Recognized),1,Hassan,76.493333,13.022222
29280602810,Bangalore Little Eng Hps,Primary,Private Unaided (Recognized),2,Bengaluru U North,77.621944,13.022222
29200303649,Eben-Ezer Public School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U South,77.662222,13.022222
29200300160,Glps Battara Halli,Primary,Department of Education,2,Bengaluru U South,77.709722,13.022222
29200303646,Narayana E- Techno School,Pri. with Upper Pri. Sec. and H.Sec.,Private Unaided (Recognized),2,Bengaluru U South,77.6657,13.0223
29181023603,"Govt. Urdu Lps, H S Palya",Primary,Department of Education,1,Tumakuru,77.024218,13.022364
29190216501,Glps Kadiregowdanakote,Primary,Department of Education,1,Kolar,78.292288,13.022368
29280603605,M N Fair Heaven School Yaseennagar,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.6253,13.0224
29181002002,Glps Urdu Hanumapura (U),Primary,Department of Education,1,Tumakuru,77.023268,13.022418
29280602807,Dawn Eng Sch K G Halli,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.618889,13.0225
29280602802,"Huda National School,Hidyath Nagar K G Halli",Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.6217,13.0227
29280602609,Cmr High School,Secondary with Higher Secondary,Private Unaided (Recognized),2,Bengaluru U North,77.6324,13.0227
29230804803,Glps  Kogaravalli,Primary,Department of Education,1,Hassan,75.658611,13.022778
29191302603,Ghps Doddur,Primary with Upper Primary,Department of Education,1,Kolar,78.233196,13.022789
29190215102,Gulps  Ithandahalli,Primary,Department of Education,1,Kolar,78.207864,13.02281
29280203259,Parikrma Centre For Learning,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.539823,13.022907
29230101002,Glps  Haluvally,Primary,Department of Education,1,Hassan,75.93,13.023
29230742812,Royale Apollo International School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Hassan,76.096,13.023
29230511805,Govt.High School Bagur,Secondary Only,Department of Education,1,Hassan,76.639,13.023
29230510301,Govt.Lower Primary School Dyavenahally,Primary,Department of Education,1,Hassan,76.665,13.023
29230531701,Govt.Lower Primary School P. Dasapura,Primary,Department of Education,1,Hassan,76.705,13.023
29181027301,Govt. Lower Primary School Kallanayakanahalli,Primary,Department of Education,1,Tumakuru,77.084,13.023
29280600505,Gghps Urdu Ganganagar,Primary with Upper Primary,Department of Education,2,Bengaluru U North,77.585,13.023
29280601907,Karnataka White Rose Hps & Hs,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.608,13.023
29280602801,Al Farooq Urdu Hps K G Halli,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.62,13.023
29280602806,Quwathul Islam Girls H S K G Halli,Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.62,13.023
29190921401,Glps Lingapura,Primary,Department of Education,1,Kolar,77.956,13.023
29190927501,Glps Puramakanahalli,Primary,Department of Education,1,Kolar,78.001,13.023
29190701501,Glps Annenahalli,Primary,Department of Education,1,Kolar,78.022,13.023
29190717101,Glps Kammasandra,Primary,Department of Education,1,Kolar,78.022,13.023
29190934501,Glps Oorgurki,Primary,Department of Education,1,Kolar,78.096,13.023
29190215101,Ghps Ithandahalli,Primary with Upper Primary,Department of Education,1,Kolar,78.208,13.023
29190219701,Glps Kavaraganahalli,Primary,Department of Education,1,Kolar,78.349,13.023
29190211301,Glps Gandoda Halli,Primary,Department of Education,1,Kolar,78.436,13.023
29181014206,Sri Tejaswi English H P S,Primary with Upper Primary,Private Unaided (Recognized),2,Tumakuru,77.023333,13.023056
29181011702,Ghps Dombarahatti,Primary with Upper Primary,Department of Education,1,Tumakuru,77.02348,13.023082
29181027503,Govt. Pre-University College Tripurantakeshwaramath (Pu),Higher Secondary only/Jr. College,Department of Education,1,Tumakuru,77.032052,13.023247
29200300163,Assis Special School,Primary,Private Unaided (Recognized),2,Bengaluru U South,77.7006,13.0233
29181023801,Govt. Lower Primary School Byranayakana Halli,Primary,Department of Education,1,Tumakuru,77.018993,13.023317
29280600525,Twinkle Star Hps & Hs Ganganagar,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.589722,13.023333
29210413301,Ghps Kattigenahalli,Primary with Upper Primary,Department of Education,1,Bengaluru Rural,77.876944,13.023333
29210413302,Ghps Urdu Girls Kattigenahalli,Primary with Upper Primary,Department of Education,1,Bengaluru Rural,77.876944,13.023333
29181000702,Surr Hs Hs Bettahallimut Bettahalli,Secondary Only,Government Aided,1,Tumakuru,76.126741,13.023386
29280502465,Chandrodaya Vidhyalaya Kan Hps,Primary with Upper Primary,Government Aided,2,Bengaluru U North,77.561389,13.023611
29200303657,Mitrha High School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U South,77.669444,13.023611
29210413501,Ghps Vagata,Primary with Upper Primary,Department of Education,1,Bengaluru Rural,77.835833,13.023611
29190722801,Glps Marenahalli,Primary,Department of Education,1,Kolar,78.020833,13.023611
29280601999,Grace International School,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.608,13.0237
29280601992,Adhyapana  High School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.608,13.0237
29181013303,Glps Urdu Mallaghatta Ward-2 (U),Primary,Department of Education,2,Tumakuru,77.017666,13.023713
29220520501,Ghps Kanchana Hally,Primary with Upper Primary,Department of Education,1,Mandya,76.720126,13.02377
29240308404,Hidayath English Medium High School Soorinje,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Dakshina Kannada,74.840833,13.023889
29280601945,Indian Pubilc H S Sultanpalya,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.603611,13.023889
29190913001,Glps Harohalli,Primary,Department of Education,1,Kolar,77.938889,13.023889
29130522901,Govt Pu College,Higher Secondary only/Jr. College,Department of Education,1,Chitradurga,76.008,13.024
29230707701,Govt Lower Primary School Sankenahally,Primary,Department of Education,1,Hassan,76.151,13.024
29230743009,The Scholars World School,Primary with Upper Primary,Private Unaided (Recognized),2,Hassan,76.17,13.024
29230511801,Govt.Higher Primary School Bagur (Old),Primary with Upper Primary,Department of Education,1,Hassan,76.639,13.024
29181034801,Sri Matha English Higher Primary School Kunigal  Ward-23,Primary with Upper Primary,Private Unaided (Recognized),2,Tumakuru,77.017,13.024
29181014106,Ntgms Kunigal Ward-7,Primary with Upper Primary,Department of Education,2,Tumakuru,77.025,13.024
29180923201,Ghps Halugondanahalli,Primary with Upper Primary,Department of Education,1,Tumakuru,77.195,13.024
29280202101,Glps Karivabana Halli,Primary,Department of Education,2,Bengaluru U North,77.485,13.024
29280231601,Glps Shivapura,Primary,Department of Education,2,Bengaluru U North,77.507,13.024
29280600511,Radha Krishna English Primary And High School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.589,13.024
29280600513,Bbmp High School  Ganganagar,Secondary Only,Local body,2,Bengaluru U North,77.592,13.024
29280603011,St. Michael Hps & Hs,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.596,13.024
29280603012,Navodaya Vidyanikethan Hps & Hs,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.596,13.024
29280601989,"Breamz Public School,Ambedkar Layout",Primary,Private Unaided (Recognized),2,Bengaluru U North,77.614,13.024
29280603607,Gglps Urdu (Sabjan) Yasin Nagar,Primary,Department of Education,2,Bengaluru U North,77.626,13.024
29200300179,Glps Anandapura,Primary,Department of Education,2,Bengaluru U South,77.693,13.024
29190736102,Gmhps Hosapete,Primary with Upper Primary,Department of Education,2,Kolar,78.024,13.024
29280600388,Radiance High School,Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,78.034,13.024
29190710702,Gglps Urdu Gangatta,Primary,Department of Education,1,Kolar,78.035,13.024
29190237801,Glps Isandra Mitturu,Primary,Department of Education,1,Kolar,78.292,13.024
29190240001,Ghs Bangarutirupathi,Secondary Only,Department of Education,1,Kolar,78.354,13.024
29200312609,Glps Bevinamara Colony,Primary,Department of Education,1,Bengaluru U South,77.760422,13.024014
29280600587,Newera School,Primary,Private Unaided (Recognized),2,Bengaluru U North,77.588,13.0241
29240204805,Dkzp Govt. Lower Primary School Surya,Primary,Department of Education,1,Dakshina Kannada,75.328056,13.024167
29280503923,Chandrodaya Ehps Yeshvanthpura,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.558056,13.024167
29280603007,Bhagini Niveditha H S Dinnur M Road,Secondary Only,Government Aided,2,Bengaluru U North,77.596944,13.024167
29280502458,St Angles School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.5612,13.0242
29240204802,Dkzp Govt. Lower Primary School Manjotti (Urdu),Primary,Department of Education,1,Dakshina Kannada,75.310833,13.024444
29280600567,Modern Public Eng Sch. Ganganaga,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.588056,13.024444
29200303610,Ravindra Bharathi Global School-Horamavu,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U South,77.6638,13.0247
29240205304,Dkzp Govt. Higher Primary School Gandibagilu,Primary with Upper Primary,Department of Education,1,Dakshina Kannada,75.460833,13.024722
29190244201,Little Flowers School,Primary with Upper Primary,Private Unaided (Recognized),2,Kolar,78.283611,13.024722
29310517605,Swamy Vivekananda Pre University College  Pavagada,Higher Secondary only/Jr. College,Private Unaided (Recognized),2,Tumakuru Madhugiri,77.50683,13.0249
29280600955,Teachers Pu College,Higher Secondary only/Jr. College,Private Unaided (Recognized),2,Bengaluru U North,77.631097,13.02496
29170712001,Ghps  Devarunda,Primary with Upper Primary,Department of Education,1,Chikkamangaluru,75.623,13.025
29230326501,Lps Yachagondana Hally,Primary,Department of Education,1,Hassan,76.107,13.025
29230512201,Govt.Lower Primary School Basavanapura,Primary,Department of Education,1,Hassan,76.839,13.025
29181008601,Ghps Doddamadure,Primary with Upper Primary,Department of Education,1,Tumakuru,76.865,13.025
29181014204,Guchs Kunigal Ward-11 (U),Secondary Only,Department of Education,2,Tumakuru,77.024,13.025
29180908717,Suryodaya Higher Primary English Meddium School,Primary with Upper Primary,Private Unaided (Recognized),2,Tumakuru,77.026,13.025
29181026403,Govt. Lower Primary School Chennathimmanapalya,Primary,Department of Education,1,Tumakuru,77.068,13.025
29280207303,Sri Channakeshava Swamy High School,Secondary Only,Government Aided,1,Bengaluru U North,77.384,13.025
29280202920,Kiran High School,Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.506,13.025
29280500960,New Carmel English School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.561,13.025
29280719842,Infant Jesus School,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.624444,13.025
29200308041,Maithry Vidhyanikethan,Pri. with Upper Pri. Sec. and H.Sec.,Private Unaided (Recognized),2,Bengaluru U South,77.68,13.025
29280721213,Bishop Cotton Pu College,Higher Secondary only/Jr. College,Private Unaided (Recognized),2,Bengaluru U North,77.986,13.025
29190240002,Navagraha Educational And Charitable Trust,Primary,Private Unaided (Recognized),1,Kolar,78.031,13.025
29190205401,Glps Byadabele,Primary,Department of Education,1,Kolar,78.151,13.025
29190225101,Gulps Urdu Margal,Primary,Department of Education,1,Kolar,78.181,13.025
29280720502,Infant Jesus School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.6245,13.0251
29200321426,Sjes Hps Medahalli,Pri. with Upper Pri. Sec. and H.Sec.,Private Unaided (Recognized),2,Bengaluru U South,77.7146,13.0251
29280502451,G.K Naidu School Yeshwantapura,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U North,77.554014,13.025118
29190225102,Glps Margal,Primary,Department of Education,1,Kolar,78.181886,13.025255
29280206605,Lsv Pub School,Primary with Upper Primary,Private Unaided (Recognized),1,Bengaluru U North,77.471944,13.025278
29280502004,Sunshine English School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.58,13.025278
29280721603,Royal Public School,Pri. with Upper Pri. Sec. and H.Sec.,Private Unaided (Recognized),2,Bengaluru U North,77.628459,13.025398
29280602805,Kgn English High School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.615556,13.025556
29230707403,"Holy Children High School,Hassan",Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Hassan,76.103732,13.025688
29230709201,Govt Lower Primary School Jakkenahally,Primary,Department of Education,1,Hassan,76.098832,13.025739
29200321401,Shishu Mandir Education Centre,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U South,77.7084,13.0258
29220508302,Glps  Chunchana Hally Pal,Primary,Department of Education,1,Mandya,76.742778,13.025833
29181033904,Ghps Urdu Kote Kunigal,Primary with Upper Primary,Department of Education,2,Tumakuru,77.029167,13.025833
29280603013,Crown Convent Hps & Hs,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U North,77.596667,13.025833
29230100105,Ghps Model  School Alur,Primary with Upper Primary,Department of Education,2,Hassan,76.10137,13.025877
29280502007,Kendriya Vidyala Hebbal,Pri. with Upper Pri. Sec. and H.Sec.,Kendriya Vidyalaya,2,Bengaluru U North,77.580726,13.025973
29150205103,Glps Baniga,Primary,Department of Education,1,Shivamogga,75.002,13.026
29170600130,Swamy Vivekananda Pu College,Higher Secondary only/Jr. College,Private Unaided (Recognized),2,Chikkamangaluru,75.02,13.026
29230411601,Ghps  Thumbadevanahally,Primary with Upper Primary,Department of Education,1,Hassan,75.761,13.026
29230742802,Brilliant Public School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Hassan,76.095,13.026
29150523905,Jnana Jyothi Vidya Samste Tsw Colony,Primary with Upper Primary,Private Unaided (Recognized),1,Shivamogga,76.366,13.026
29230511803,Aravinda Higher Primary School,Primary with Upper Primary,Private Unaided (Recognized),1,Hassan,76.644,13.026
29220523401,Ghps  M. Kodi Hally,Primary with Upper Primary,Department of Education,1,Mandya,76.684,13.026
29181012401,Ghps Thuvvekere,Primary with Upper Primary,Department of Education,1,Tumakuru,76.936,13.026
29280708808,Little Angel Public School,Primary with Upper Primary,Private Unaided (Recognized),1,Bengaluru U North,77.254,13.026
29280206601,Glps Gangondanahalli Colony,Primary,Department of Education,2,Bengaluru U North,77.474,13.026
29280234120,Sri Srinivasa Primary And High School Shivapura,Pri. with Upper Pri. Sec. and H.Sec.,Private Unaided (Recognized),2,Bengaluru U North,77.507,13.026
29280235613,S V S Panduranga High School,Secondary Only,Government Aided,2,Bengaluru U North,77.538,13.026
29280203021,Ghps  Goraguntepalya,Primary with Upper Primary,Department of Education,2,Bengaluru U North,77.539,13.026
29200303664,Glps Horamavu,Primary,Department of Education,2,Bengaluru U South,77.661,13.026
29200303639,Glps Jayanthi Nagara,Primary,Department of Education,2,Bengaluru U South,77.666,13.026
29200321403,Princeton Public School Medahalli,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bengaluru U South,77.714,13.026
